209,Ceres,6,99,48697
209,Los Banos,6,47,39183
209,Atwater,6,47,29397
209,Galt,6,67,26172
209,Riverbank,6,99,24740
209,Oakdale,6,99,23150
209,Lathrop,6,77,22781
209,Patterson,6,99,22124
209,Ripon,6,77,15677
209,Livingston,6,47,14140
209,Newman,6,99,11361
209,Waterford,6,99,8947
209,Firebaugh,6,19,8328
209,Ione,6,5,7827
209,Escalon,6,77,7588
209,Hughson,6,99,7498
209,Gustine,6,47,5844
209,Dos Palos,6,47,5445
209,Sonora,6,109,4857
209,Jackson,6,5,4740
209,Sutter Creek,6,5,2575
209,Plymouth,6,5,993
209,Amador City,6,5,190
210,Brownwood,48,49,18831
210,Richmond,48,157,12064
210,Gilmer,48,459,5184
210,Montgomery,48,339,970
212,New York,36,85,479458
213,Los Angeles,6,37,3999759
213,Carson,6,37,92735
213,Gardena,6,37,60224
214,Irving,48,113,240373
214,Mckinney,48,85,181330
214,Allen,48,85,100685
214,Richardson,48,113,83701
214,Carrollton,48,121,79715
214,Frisco,48,121,68052
214,Grand Prairie,48,439,60284
214,Grapevine,48,439,53982
214,Desoto,48,113,53568
214,Rockwall,48,397,44208
214,Waxahachie,48,139,35340
214,Midlothian,48,139,25254
214,Forney,48,257,20336
214,Ennis,48,139,19261
214,Red Oak,48,139,12780
214,Anna,48,85,12753
214,Fate,48,397,12090
214,Plano,48,121,6019
214,Coppell,48,121,822
214,Cedar Hill,48,139,560
214,Weston,48,85,313
214,Seagoville,48,257,25
215,Philadelphia,42,101,1580863
216,Cleveland,39,35,385525
216,Akron,39,153,197846
216,Maple Heights,39,35,22400
216,Beachwood,39,35,11696
216,Independence,39,35,7124
217,Champaign,17,19,87432
217,Urbana,17,19,41989
217,Belleville,17,163,41649
217,Quincy,17,1,40303
217,Jacksonville,17,137,18454
217,Taylorville,17,21,10365
217,Waterloo,17,133,10355
217,Danville,17,183,9827
217,Crystal Lake,17,111,7952
217,Lincoln,17,107,6245
217,Beardstown,17,17,5581
217,Carlinville,17,117,5550
217,Hoopeston,17,183,5112
217,Auburn,17,167,4710
217,Sullivan,17,139,4458
217,Tuscola,17,41,4409
217,Paxton,17,53,4218
217,Pittsfield,17,149,3985
217,Shelbyville,17,173,3754
217,Gibson City,17,53,3307
217,Georgetown,17,183,3290
217,Arcola,17,41,2882
217,Newton,17,79,2854
217,Hamilton,17,67,2768
217,Litchfield,17,135,2625
217,Gillespie,17,117,2586
217,Carthage,17,67,2483
217,Villa Grove,17,41,2466
217,Carrollton,17,61,2441
217,White Hall,17,61,2372
217,Altamont,17,49,2280
217,Petersburg,17,129,2218
217,Mason City,17,125,2181
217,Nokomis,17,135,2140
217,Girard,17,117,2015
217,Rushville,17,169,2006
217,Mount Olive,17,117,1974
217,Decatur,17,115,1930
217,Mount Sterling,17,9,1922
217,Athens,17,129,1911
217,Maroa,17,115,1730
217,Roodhouse,17,61,1706
217,Atlanta,17,107,1629
217,Neoga,17,35,1625
217,Warsaw,17,67,1508
217,Mount Pulaski,17,107,1494
217,Winchester,17,171,1480
217,Virginia,17,17,1476
217,Colchester,17,109,1317
217,Chrisman,17,45,1246
217,Waverly,17,137,1230
217,La Harpe,17,67,1170
217,Griggsville,17,149,1163
217,Windsor,17,173,1154
217,Martinsville,17,23,1119
217,Macon,17,115,1116
217,Assumption,17,21,1093
217,Oakland,17,29,868
217,Witt,17,135,853
217,Newman,17,41,849
217,Pearl,17,177,793
217,Coffeen,17,135,650
217,Dalton City,17,139,517
217,Mattoon,17,29,439
217,Effingham,17,49,427
217,Marshall,17,23,362
217,Clinton,17,39,257
217,Pana,17,173,185
217,Monticello,17,147,175
217,Dallas City,17,71,172
217,Virden,17,167,153
217,Nauvoo,17,67,37
217,Casey,17,35,10
217,Hillsboro,17,135,10
217,Greenfield,17,61,2
217,Springfield,17,167,2
218,Duluth,27,137,86066
218,Moorhead,27,27,43122
218,Hibbing,27,137,16041
218,Bemidji,27,7,15366
218,Fergus Falls,27,111,13783
218,Alexandria,27,41,13592
218,Brainerd,27,35,13428
218,Cloquet,27,17,11938
218,Grand Rapids,27,61,11242
218,Fairmont,27,91,10126
218,Detroit Lakes,27,5,9216
218,Thief River Falls,27,113,8836
218,East Grand Forks,27,119,8631
218,Virginia,27,137,8488
218,Baxter,27,35,8278
218,Crookston,27,119,7794
218,International Falls,27,71,5992
218,Chisholm,27,137,4916
218,Dilworth,27,27,4415
218,Park Rapids,27,57,4021
218,Wadena,27,159,4007
218,Eveleth,27,137,3622
218,Two Harbors,27,75,3517
218,Perham,27,111,3421
218,Ely,27,137,3387
218,Breckenridge,27,167,3224
218,Mountain Iron,27,137,2863
218,Moose Lake,27,17,2798
218,Cohasset,27,61,2719
218,Roseau,27,135,2693
218,Barnesville,27,27,2583
218,Pelican Rapids,27,111,2466
218,Crosby,27,35,2344
218,Pequot Lakes,27,35,2300
218,Crosslake,27,35,2251
218,Hawley,27,27,2190
218,Nisswa,27,35,2034
218,Aitkin,27,1,2016
218,Hoyt Lakes,27,137,1978
218,Coleraine,27,61,1970
218,Gilbert,27,137,1796
218,Silver Bay,27,75,1769
218,Warroad,27,135,1763
218,Aurora,27,137,1646
218,Ada,27,107,1620
218,Warren,27,89,1554
218,Babbitt,27,137,1505
218,Fosston,27,119,1481
218,Bagley,27,29,1414
218,Red Lake Falls,27,125,1404
218,Frazee,27,5,1391
218,Glyndon,27,27,1373
218,Grand Marais,27,31,1359
218,Wheaton,27,155,1316
218,Menahga,27,159,1313
218,Mahnomen,27,87,1259
218,Cotton,27,83,1239
218,New York Mills,27,111,1224
218,Elbow Lake,27,51,1151
218,Carlton,27,17,1031
218,Keewatin,27,61,1026
218,Baudette,27,77,1004
218,Parkers Prairie,27,111,999
218,Buhl,27,137,982
218,Biwabik,27,137,981
218,Nashwauk,27,61,950
218,Deer River,27,61,934
218,Walker,27,21,932
218,Pine River,27,21,928
218,Battle Lake,27,111,918
218,Hallock,27,69,908
218,Staples,27,159,889
218,Emily,27,35,840
218,Fertile,27,119,833
218,Henning,27,111,810
218,Lake Park,27,5,801
218,Bovey,27,61,791
218,Twin Valley,27,107,783
218,Blackduck,27,7,770
218,Cass Lake,27,21,757
218,Karlstad,27,69,714
218,Greenbush,27,135,709
218,Marble,27,61,677
218,Sebeka,27,159,675
218,Clarissa,27,153,653
218,Stephen,27,89,646
218,Argyle,27,89,642
218,Motley,27,97,639
218,Taconite,27,61,633
218,Ottertail,27,111,617
218,Mcintosh,27,119,614
218,Littlefork,27,71,610
218,Barnum,27,17,601
218,Evansville,27,41,599
218,Hill City,27,1,591
218,Cook,27,137,572
218,Verndale,27,159,572
218,Ranier,27,71,571
218,Halstad,27,107,570
218,Ironton,27,35,561
218,Sabin,27,27,552
218,Ulen,27,27,544
218,Audubon,27,5,530
218,Clearbrook,27,29,529
218,Eagle Bend,27,153,523
218,Deerwood,27,35,521
218,Floodwood,27,137,521
218,Tower,27,137,493
218,Erskine,27,119,484
218,Bertha,27,153,472
218,Pillager,27,21,468
218,Jenkins,27,35,458
218,Bigfork,27,61,445
218,Ashby,27,51,439
218,Akeley,27,57,437
218,Oklee,27,125,425
218,Fisher,27,119,424
218,Sturgeon Lake,27,115,414
218,Nevis,27,57,411
218,Waubun,27,87,410
218,Wrenshall,27,17,410
218,Fifty Lakes,27,35,403
218,Miltona,27,41,401
218,Willow River,27,115,399
218,Remer,27,21,397
218,Mcgregor,27,1,367
218,Newfolden,27,89,367
218,Alvarado,27,89,360
218,Badger,27,135,360
218,Underwood,27,111,357
218,Calumet,27,61,354
218,Vergas,27,111,350
218,Orr,27,137,339
218,Lancaster,27,69,331
218,Oslo,27,89,323
218,Deer Creek,27,111,319
218,Hackensack,27,21,309
218,Finlayson,27,115,304
218,Middle River,27,89,298
218,Wilton,27,7,294
218,Hendrum,27,107,292
218,Plummer,27,125,290
218,Gonvick,27,29,286
218,Kelliher,27,7,268
218,Climax,27,119,266
218,Rothsay,27,167,260
218,Hewitt,27,153,256
218,Backus,27,21,250
218,Dalton,27,111,249
218,Callaway,27,5,232
218,Cromwell,27,17,231
218,Winger,27,119,223
218,Big Falls,27,71,219
218,Bluffton,27,111,212
218,Grygla,27,89,211
218,Hitterdal,27,27,210
218,Gary,27,107,209
218,Lake Bronson,27,69,202
218,Tenstrike,27,7,201
218,Northome,27,71,192
218,Dent,27,111,189
218,Ogema,27,5,187
218,Spring Lake,27,123,187
218,Shelly,27,107,184
218,Warba,27,61,180
218,Shevlin,27,29,177
218,Williams,27,77,177
218,Kennedy,27,69,175
218,Kettle River,27,17,175
218,Felton,27,27,174
218,Elizabeth,27,111,173
218,Beaver Bay,27,75,171
218,Kinney,27,137,171
218,Winton,27,137,168
218,Palisade,27,1,166
218,Wendell,27,51,162
218,Boyd,27,73,159
218,Campbell,27,167,154
218,Longville,27,21,150
218,Erhard,27,111,148
218,Mentor,27,119,146
218,Brookston,27,137,140
218,Brooks,27,125,139
218,Roosevelt,27,135,139
218,Wolverton,27,167,134
218,Goodridge,27,113,130
218,Meadowlands,27,137,130
218,Wright,27,17,128
218,Georgetown,27,27,127
218,Bena,27,21,121
218,Effie,27,61,118
218,Foxhome,27,167,113
218,Laporte,27,57,112
218,Federal Dam,27,21,110
218,Borup,27,107,107
218,Squaw Lake,27,61,106
218,Clitherall,27,111,105
218,Viking,27,89,103
218,Beltrami,27,119,102
218,Comstock,27,27,96
218,Richville,27,111,96
218,Solway,27,7,95
218,Bejou,27,87,92
218,Tamarack,27,1,90
218,Lengby,27,119,87
218,Nielsville,27,119,87
218,Perley,27,107,86
218,Vining,27,111,78
218,Kent,27,167,77
218,Fort Ripley,27,35,69
218,Strandquist,27,89,68
218,Gully,27,119,67
218,Nashua,27,167,67
218,Kerrick,27,115,63
218,Halma,27,69,58
218,Tintah,27,155,58
218,Wolf Lake,27,5,56
218,Mizpah,27,71,52
218,Aldrich,27,159,46
218,Trail,27,119,46
218,Humboldt,27,69,42
218,Leonard,27,29,42
218,Strathcona,27,135,42
218,Donaldson,27,69,39
219,Hammond,18,89,76618
219,East Chicago,18,89,28215
219,Michigan City,18,91,24089
219,Lake Station,18,89,11965
219,Whiting,18,89,4825
219,Hobart,18,89,4646
219,La Porte,18,91,1529
219,Valparaiso,18,127,1171
219,Portage,18,127,438
219,Gary,18,89,95
219,Crown Point,18,89,72
219,Rensselaer,18,73,16
220,Newark,39,89,49423
220,Zanesville,39,119,25388
220,Heath,39,89,10713
220,Chillicothe,39,141,3
223,Harrisburg,42,43,49192
223,York,42,133,44132
223,Lebanon,42,75,25770
224,Waukegan,17,97,75575
224,Evanston,17,31,74756
224,Zion,17,97,23952
224,Wood Dale,17,43,13798
224,North Chicago,17,97,8220
224,Lake Forest,17,97,7555
224,Mchenry,17,111,6400
224,Highwood,17,97,5325
224,Park Ridge,17,31,3990
224,Highland Park,17,97,3911
224,Des Plaines,17,31,1274
224,Rolling Meadows,17,31,127
224,Elgin,17,89,13
225,Zachary,22,33,17538
225,Baker,22,33,13537
225,Gonzales,22,5,10771
225,Denham Springs,22,63,9834
225,Donaldsonville,22,5,8183
225,Plaquemine,22,47,6715
225,New Roads,22,77,4634
225,Amite,22,105,4442
228,Gulfport,28,47,71822
228,Biloxi,28,47,45908
228,Pascagoula,28,59,21733
228,Gautier,28,59,18512
228,Ocean Springs,28,59,17682
228,Moss Point,28,59,13398
228,Picayune,28,109,10382
228,Diamondhead,28,45,8071
228,Pass Christian,28,47,5878
228,Lucedale,28,39,3062
229,Atlanta,13,121,452380
229,Albany,13,95,73179
229,Valdosta,13,185,56085
229,Thomasville,13,275,18515
229,Tifton,13,277,16733
229,Americus,13,261,15400
229,Moultrie,13,71,14160
229,Bainbridge,13,87,12111
229,Cordele,13,81,10726
229,Cairo,13,131,9434
229,Sylvester,13,321,5878
229,Adel,13,75,5317
229,Eastman,13,91,5100
229,Camilla,13,205,5030
229,Nashville,13,19,4853
229,Blakely,13,99,4656
229,Dawson,13,273,4157
229,Quitman,13,27,3718
229,Vienna,13,93,3703
229,Ashburn,13,287,3683
229,Ocilla,13,155,3627
229,Cuthbert,13,243,3616
229,Pelham,13,205,3559
229,Lakeland,13,173,3250
229,Gray,13,169,3197
229,Leesburg,13,177,3004
229,Hahira,13,185,2959
229,Abbeville,13,315,2789
229,Donalsonville,13,253,2539
229,Homer,13,65,2400
229,Buena Vista,13,197,2096
229,Colquitt,13,201,1879
229,Ellaville,13,249,1867
229,Morgan,13,37,1849
229,Richland,13,259,1485
229,Edison,13,37,1468
229,Boston,13,275,1315
229,Omega,13,277,1209
229,Lumpkin,13,259,1159
229,Rochelle,13,315,1112
229,Ray City,13,19,1068
229,Fort Gaines,13,61,1013
229,Meigs,13,275,993
229,Norman Park,13,71,976
229,Shellman,13,243,967
229,Lake Park,13,185,883
229,Baconton,13,205,848
229,Poulan,13,321,795
229,Doerun,13,71,756
229,Plains,13,261,727
229,Sycamore,13,287,656
229,Newton,13,7,600
229,Smithville,13,177,593
229,Leary,13,37,582
229,Berlin,13,71,561
229,Morven,13,27,540
229,Coolidge,13,275,524
229,Whigham,13,131,469
229,Funston,13,71,451
229,Attapulgus,13,87,431
229,Milan,13,271,412
229,Warwick,13,321,397
229,Arlington,13,99,375
229,Leslie,13,261,374
229,Pavo,13,275,372
229,Pinehurst,13,93,357
229,Cobb,13,267,349
229,Sale City,13,205,347
229,Chauncey,13,91,329
229,Pitts,13,315,302
229,Iron City,13,253,293
229,Cecil,13,75,280
229,Barwick,13,275,238
229,Damascus,13,99,235
229,Andersonville,13,261,233
229,Lilly,13,93,195
229,De Soto,13,261,175
229,Jakin,13,99,147
229,Jacksonville,13,271,133
231,Muskegon,26,121,38131
231,Burt,26,49,28643
231,Cadillac,26,165,10445
231,Big Rapids,26,107,10378
231,Ludington,26,105,8061
231,Manistee,26,101,6107
231,Petoskey,26,47,5724
231,Cheboygan,26,31,4710
231,Fremont,26,123,4015
231,Boyne City,26,29,3740
231,Cedar,26,81,3652
231,Whitehall,26,121,2737
231,Charlevoix,26,29,2493
231,Reed City,26,133,2385
231,Montague,26,121,2351
231,East Jordan,26,29,2343
231,Hart,26,127,2104
231,Newaygo,26,123,2035
231,Evart,26,133,1865
231,Howard City,26,117,1824
231,Manton,26,165,1462
231,White Cloud,26,123,1381
231,Frankfort,26,19,1280
231,Scottville,26,105,1217
231,Harbor Springs,26,47,1203
231,Grant,26,123,883
231,Lake City,26,113,836
231,Mackinaw City,26,47,509
231,Traverse City,26,89,189
234,Akron,39,153,197846
234,Canton,39,151,70909
234,Cuyahoga Falls,39,153,49247
234,Brunswick,39,103,34867
234,Stow,39,153,34769
234,Massillon,39,151,32342
234,Kent,39,133,29915
234,Wooster,39,169,26618
234,Barberton,39,153,26120
234,Green,39,153,25747
234,Wadsworth,39,103,23476
234,Hudson,39,153,22245
234,Alliance,39,151,21756
234,Twinsburg,39,153,18959
234,North Canton,39,151,17290
234,Streetsboro,39,133,16365
234,Aurora,39,133,15982
234,Dover,39,157,12766
234,Macedonia,39,153,11940
234,Ravenna,39,133,11461
234,East Liverpool,39,29,10691
234,Struthers,39,99,10254
234,Louisville,39,151,9335
234,Campbell,39,99,7890
234,Hubbard,39,155,7485
234,Canfield,39,99,7256
234,Cortland,39,155,6800
234,Rittman,39,169,6448
234,Canal Fulton,39,151,5451
234,Mineral City,39,157,714
234,Medina,39,103,59
234,Girard,39,155,20
234,Youngstown,39,155,11
234,Salem,39,99,4
239,Cape Coral,12,71,183365
239,Pompano Beach,12,11,110473
239,Fort Myers,12,71,79943
239,Bonita Springs,12,71,56088
239,Naples,12,21,21948
239,Marco Island,12,21,17904
239,Bunnell,12,35,2907
240,Frederick,24,21,71408
240,Gaithersburg,24,31,68710
240,Rockville,24,31,68401
240,Bowie,24,33,58859
240,Hagerstown,24,43,40306
240,College Park,24,33,32303
240,Laurel,24,33,25906
240,Greenbelt,24,33,23489
240,Cumberland,24,1,19707
240,Hyattsville,24,33,18333
240,Frostburg,24,1,8642
240,Mount Rainier,24,33,8147
240,Brunswick,24,21,6266
240,District Heights,24,33,6022
248,Detroit,26,163,673104
248,Troy,26,125,83813
248,Southfield,26,125,73208
248,Taylor,26,163,61276
248,Pontiac,26,125,59792
248,Novi,26,125,59715
248,Royal Oak,26,125,59112
248,Inkster,26,163,24453
248,Auburn Hills,26,125,23296
248,Birmingham,26,125,21142
248,Hazel Park,26,125,16489
248,Wixom,26,125,13831
248,Rochester,26,125,13029
248,Clawson,26,125,11946
248,South Lyon,26,125,11741
248,Highland,26,163,10900
248,Farmington,26,125,10578
248,Brighton,26,93,7611
248,Walled Lake,26,125,7156
248,Bloomfield Hills,26,125,3990
248,Keego Harbor,26,125,3398
248,Northville,26,163,2662
251,Mobile,1,97,190265
251,Fairhope,1,3,20935
251,Troy,1,109,19037
251,Foley,1,3,18288
251,Atmore,1,53,9890
251,Bay Minette,1,3,9169
251,Robertsdale,1,3,6098
251,Monroeville,1,99,5927
251,Brewton,1,53,5236
251,Jackson,1,25,4790
251,Citronelle,1,97,3900
251,Evergreen,1,35,3676
251,New Hope,1,89,2842
251,Bayou La Batre,1,97,2512
251,Frisco City,1,99,1190
252,Greenville,37,147,92156
252,Gaston,37,71,76593
252,Jackson,37,133,72447
252,Wilson,37,195,49348
252,Rocky Mount,37,127,38504
252,New Bern,37,49,29590
252,Kinston,37,107,20509
252,Havelock,37,49,20008
252,Elizabeth City,37,139,17709
252,Henderson,37,181,14852
252,Roanoke Rapids,37,83,14787
252,Washington,37,13,9571
252,Morehead City,37,31,9303
252,Elm City,37,195,1292
252,Cove City,37,49,391
252,Oak City,37,117,291
253,Tacoma,53,53,213418
253,Kent,53,33,128458
253,Federal Way,53,33,96690
253,Puyallup,53,53,41001
253,Bonney Lake,53,53,20675
253,Sumner,53,53,10093
253,Auburn,53,53,9617
253,Gig Harbor,53,53,9507
253,Dupont,53,53,9487
253,Milton,53,53,6816
253,Roy,53,53,820
254,Killeen,48,27,145482
254,Waco,48,309,136436
254,Temple,48,27,74503
254,Georgetown,48,491,70685
254,La Porte,48,201,35371
254,Belton,48,27,21734
254,Stephenville,48,143,20797
254,Uvalde,48,463,16298
254,Hewitt,48,309,14435
254,Gatesville,48,99,12387
254,Woodway,48,309,8825
254,Hillsboro,48,217,8425
254,Mexia,48,293,7394
254,Marlin,48,145,5701
254,Cameron,48,331,5523
254,Breckenridge,48,429,5441
254,Nolanville,48,27,5231
254,Groesbeck,48,293,4318
254,Comanche,48,93,4205
254,Eastland,48,133,3934
254,Cisco,48,133,3803
254,Dublin,48,143,3605
254,Teague,48,161,3505
254,Clifton,48,35,3397
254,Hamilton,48,193,3004
254,West,48,309,2966
254,Glen Rose,48,425,2627
254,Ranger,48,133,2456
254,De Leon,48,93,2178
254,Bartlett,48,491,2080
254,Troy,48,27,1979
254,Mart,48,309,1912
254,Lorena,48,309,1761
254,Itasca,48,217,1686
254,Caddo,48,231,1566
254,Bruceville,48,309,1542
254,Meridian,48,35,1480
254,Hubbard,48,217,1390
254,Hico,48,193,1385
254,Moody,48,309,1381
254,Rosebud,48,145,1376
254,Florence,48,491,1262
254,Gorman,48,133,1044
254,May,48,139,1033
254,Riesel,48,309,1024
254,Bremond,48,395,952
254,Tolar,48,221,911
254,Walnut Springs,48,35,843
254,Lott,48,145,745
254,Copperas Cove,48,281,657
254,Strawn,48,363,654
254,Morgan,48,35,503
254,Gordon,48,363,478
254,Lipan,48,221,466
254,Oglesby,48,99,452
254,Abbott,48,217,363
254,Leroy,48,309,345
254,Iredell,48,35,338
254,Mount Calm,48,217,325
254,Cranfills Gap,48,35,280
254,Ross,48,309,280
254,Covington,48,217,272
254,Mingus,48,363,248
254,Aquilla,48,217,110
254,Valley Mills,48,309,13
256,Decatur,1,103,54319
256,Madison,1,89,44444
256,Florence,1,77,39852
256,Gadsden,1,55,35409
256,Athens,1,83,25616
256,Anniston,1,15,21770
256,Albertville,1,95,21392
256,Talladega,1,121,15426
256,Cullman,1,43,15385
256,Alexander City,1,123,14595
256,Scottsboro,1,71,14484
256,Hartselle,1,103,14373
256,Fort Payne,1,49,14071
256,Muscle Shoals,1,33,14022
256,Jacksonville,1,15,12612
256,Sylacauga,1,121,12264
256,Russellville,1,59,9697
256,Sheffield,1,33,8930
256,Boaz,1,95,8567
256,Guntersville,1,95,8429
256,Tuscumbia,1,33,8398
256,Arab,1,95,8257
256,Attalla,1,55,5827
256,Rainsville,1,49,5038
256,Childersburg,1,121,4905
256,Oxford,1,121,4154
256,Centre,1,19,3498
256,Heflin,1,29,3425
256,Hanceville,1,43,3391
256,Moulton,1,79,3258
256,Dadeville,1,123,3106
256,Red Bay,1,59,3086
256,New Hope,1,89,2842
256,Henagar,1,49,2353
256,Bridgeport,1,71,2312
256,Lineville,1,27,2263
256,Stevenson,1,71,1961
256,Garden City,1,43,499
260,Fort Wayne,18,3,106766
260,Auburn,18,33,12689
260,Wabash,18,169,10112
260,Decatur,18,1,7872
260,Kendallville,18,113,7440
260,Garrett,18,33,6364
260,Portland,18,75,6143
260,Ligonier,18,113,4372
260,Bluffton,18,179,3380
260,Butler,18,33,2694
260,Berne,18,1,2605
260,Woodburn,18,3,1603
260,Rome City,18,113,1388
260,New Haven,18,3,1038
260,Monroe,18,83,530
260,Columbia City,18,183,114
260,Angola,18,151,2
262,Kenosha,55,59,99877
262,Racine,55,101,77542
262,Waukesha,55,133,72489
262,New Berlin,55,133,39740
262,Brookfield,55,133,38045
262,Oak Creek,55,79,36354
262,Franklin,55,79,36143
262,West Bend,55,131,31596
262,Muskego,55,133,24996
262,Mequon,55,89,24159
262,Oconomowoc,55,133,16717
262,Hartford,55,131,15064
262,Pewaukee,55,133,14476
262,Port Washington,55,89,11762
262,Whitewater,55,127,11588
262,Cedarburg,55,89,11465
262,Elkhorn,55,127,9953
262,Delavan,55,127,8356
262,Lake Geneva,55,127,7875
262,Delafield,55,133,7526
262,Clinton,55,135,4360
262,Genoa City,55,127,3004
262,Eagle,55,125,1498
262,Burlington,55,127,5
267,Philadelphia,42,101,1580863
269,Kalamazoo,26,77,75807
269,Battle Creek,26,25,51286
269,Portage,26,77,48816
269,Holland,26,139,26294
269,Sturgis,26,149,10824
269,Benton Harbor,26,21,9860
